GADM_ID;GADM_ISO;GADM_NAME;DEGURBA_L1;1975;1980;1985;1990;1995;2000;2005;2010;2015;2020;2025;2030
170;OMN;Oman;RUR;458648.5658;505111.7247;572637.2504;667702.8314;693680.3269;736364.2295;778649.5813;844971.465;1001738.883;1045186.275;1062671.795;1069127.372
171;PAK;Pakistan;UC;22377668.55;27412606.23;34321764.98;41803128.55;52629126.68;65879452.78;76589899.92;87583136.27;95489525.56;102229563.2;112895947.6;126154136.7
171;PAK;Pakistan;UCL;16874223.26;21594994.31;29144532.95;39711710.41;46759058.84;55313969.61;64826358.49;74454216.45;84103141.55;96496373.59;111073853.3;123428318
171;PAK;Pakistan;RUR;28841780.12;31580969.41;33616156.46;33857708.05;33685844.96;33130731.31;32908211.2;32369468.67;31331305.76;28429799.86;25937112.4;24405030.88
172;PAN;Panama;UC;284214.6053;416069.363;493637.5503;584944.0835;885492.3722;1277725.04;1414061.153;1581369.285;1824072.053;2093629.425;2357728.007;2578946.202
172;PAN;Panama;UCL;600975.8294;609853.4282;707180.404;811372.9574;765246.4213;631163.4006;726369.7406;798733.7621;824528.2758;836027.6287;826879.8902;857842.309
172;PAN;Panama;RUR;848442.3267;929214.0447;993755.1533;1050456.178;1061738.313;1088914.84;1160965.979;1238508.748;1303002.935;1358889.559;1395893.816;1421039.339
173;PCN;Pitcairn Islands;UC;0;0;0;0;0;0;0;0;0;0;0;0
173;PCN;Pitcairn Islands;UCL;0;0;0;0;0;0;0;0;0;0;0;0
173;PCN;Pitcairn Islands;RUR;36.57947106;39.36458481;42.55247709;45.50356797;48.27569134;51.00007406;58.77620457;64.30684367;65.30609376;66.94742615;69.27989247;71.62988331
174;PER;Peru;UC;5625909.62;7147235.778;8323254.239;9696193.901;11252958.37;12815143.05;14450998.13;15689906.71;17017647.87;18665615.01;19990152.47;21291472.91
174;PER;Peru;UCL;3331363.285;3316117.598;3741395.584;4147814.083;4596526.939;4916590.786;4858412.579;4959538.394;5184587.825;5664477.516;5863828.626;6017111.809
174;PER;Peru;RUR;6484670.901;7029432.792;7682358.748;8265397.208;8600063.442;8923277.692;8838557.895;8581110.845;8510905.037;8976112.835;9163346.443;9395379.271
175;PHL;Philippines;UC;14092300.14;16494769.16;18979130.39;21927156.22;25330821.25;28769117.77;32544791.64;36836380.43;41253182.69;46403037.82;51441947.27;56399423.33
175;PHL;Philippines;UCL;14245649.33;16828033.14;20131143.41;23414421.5;27279650.12;32112362.42;36292750.75;40150179.02;44133549.4;48481738.09;52471861.47;56447063.5
175;PHL;Philippines;RUR;14056478.97;15096740.07;15702382.08;16217315.7;16639996.61;17076742.8;17423707.6;17650140.56;17644632.91;17306201.09;16950549.26;16606834.18
176;PLW;Palau;UC;0;0;0;0;0;0;0;0;0;0;0;0
176;PLW;Palau;UCL;8441.096164;8094.458358;9753.736395;10922.69801;12352.05927;12923.27669;11780.15404;10852.61448;9984.1273;7034.656533;6456.808187;6211.965946
176;PLW;Palau;RUR;4165.903819;4157.541649;3890.263586;4370.302014;4856.940749;6802.723309;8050.845975;7687.385525;7809.872718;10937.34345;11587.1918;11707.03405
177;PNG;Papua New Guinea;UC;124591.5531;154349.2164;190245.7124;224720.7234;366676.7558;480407.0592;656846.1457;740680.4365;824163.0141;1004865.761;1297502.623;1590204.804
177;PNG;Papua New Guinea;UCL;349504.9621;410115.8565;521254.594;667690.862;817376.2382;1061349.309;1434260.42;2066821.584;2792228.38;3489402.727;4026131.172;4582287.5
177;PNG;Papua New Guinea;RUR;2318075.89;2537841.831;2733429.964;2969708.754;3429180.842;3962993.988;4403497.688;4770900.084;5060187.858;5249817.578;5372123.071;5437611.135
178;POL;Poland;UC;9087605.66;9979260.932;10831122.59;11602262.75;11816038;11742911.49;11540175.87;11441276.75;11298058.29;11109313.17;11565493.73;11127973.89
178;POL;Poland;UCL;10284999.37;10677250.93;10984365.55;10961837.55;11167777.86;11345444.8;11570344.44;11700029.97;11884730.11;11977146.34;12412490.94;12168445.98
178;POL;Poland;RUR;14500377.43;14837532.52;15335048.09;15471560.78;15389964.84;15387995.97;15437996.96;15429385.19;15344502.38;15316822.63;15612946.86;15379093.15
179;PRI;Puerto Rico;UC;796618.8063;824166.661;1001731.529;1200577.702;1278528.55;1301317.864;1204831.269;1160316.26;1092930.91;949097.1383;924723.6338;899038.8776
179;PRI;Puerto Rico;UCL;1461684.819;1682822.753;1745108.203;1712541.512;1813811.247;1921220.005;1990851.351;1946180.072;1792898.359;1696463.776;1725176.871;1734929.276
179;PRI;Puerto Rico;RUR;713963.3741;707578.5856;659439.267;630656.7852;612607.2029;604570.1301;609876.3789;611425.6771;611505.7308;626003.0856;625410.4948;625753.8463
180;PRK;North Korea;UC;10100575.58;10854164.91;11541077.04;12336133.99;13581704.26;14334254.13;14724380.95;15134141.65;15322292.83;15110297.54;15224195.68;15194259.51
180;PRK;North Korea;UCL;4546810.773;4814835.229;5179880.556;5613215.124;5774502.239;5917486.009;6169832.204;6263987.877;6511476.786;7188121.211;7460766.944;7718111.195
180;PRK;North Korea;RUR;2041021.672;2267998.719;2565470.274;2807696.772;2980472.57;3059834.14;3144377.099;3219191.049;3349372.004;3490868.964;3551426.089;3569378.576
181;PRT;Portugal;UC;2492308.369;2901864.609;2996814.915;3166847.926;3338843.971;3457671.058;3572596.247;3650001.045;3720934.405;3774308.271;3884755.642;3949275.367
181;PRT;Portugal;UCL;3433071.311;3572660.286;3690603.559;3574302.554;3497076.647;3624330.518;3737996.294;3766513.342;3562837.129;3485284.249;3337558.066;3198585.598
181;PRT;Portugal;RUR;3277789.449;3311141.921;3309864.37;3266554.121;3215676.648;3218965.837;3213147.199;3172404.346;3082128.872;3039017.138;2976200.412;2914760.053
182;PRY;Paraguay;UC;569895.5342;764284.5226;981837.1104;1159045.156;1511655.657;1853083.444;2089782.968;2384543.493;2493073.638;2473678.001;2360826.968;2410900.807
182;PRY;Paraguay;UCL;710168.7147;736624.3978;809731.5968;956084.4934;1017566.006;1124467.513;1234966.623;1199072.68;1351448.611;1497102.235;1752279.971;1883371.272
182;PRY;Paraguay;RUR;1433280.137;1575610.029;1740316.873;1938675.553;2067195.408;2136734.769;2142068.046;2174244.282;2320521.745;2631668.441;2898505.616;3108197.971
183;PSE;Palestine;UC;398391.0555;519609.7228;843752.0385;1156925.371;1497726.451;1892152.744;2217771.462;2533722.701;2957206.172;3507600.694;4119756.731;4606495.252
183;PSE;Palestine;UCL;558429.7191;624933.9827;565803.6989;627035.5674;808645.3529;911377.0944;980864.0153;1131547.583;1212905.994;1203013.596;1188682.004;1337956.92
183;PSE;Palestine;RUR;294260.5066;296339.0361;308332.4745;326590.3744;305285.9587;325629.9284;332121.0568;317581.9351;306669.7618;302359.9401;304019.9469;303747.6191
184;PYF;French Polynesia;UC;0;57348.63343;66052.73633;71917.25365;76786.27261;82060.32104;86770.53609;92057.35384;95513.27337;102225.1142;109747.1257;113584.3685
184;PYF;French Polynesia;UCL;73492.54035;28141.09588;31994.61679;47657.138;53286.32485;59592.91735;71266.30627;79522.89324;87789.95845;99542.45351;103659.425;110593.7221
184;PYF;French Polynesia;RUR;66340.4597;78101.27073;89530.64684;91514.6085;101373.4027;109273.7616;113023.1573;112207.7531;108483.7681;100152.4321;100403.4493;100681.9094
185;QAT;Qatar;UC;73644.04088;102810.2993;149302.7117;231034.9776;277603.2244;378535.8593;553533.7556;1182731.85;1944880.482;2207588.9;2197630.653;2282142.345
185;QAT;Qatar;UCL;63749.47445;103214.0688;137059.9687;124559.7637;152772.1566;180936.4481;198677.0506;409673.13;308631.3383;364795.0057;354806.2038;354941.5256
185;QAT;Qatar;RUR;57709.21114;71528.53138;79651.04559;86277.2723;85084.34883;86961.22378;97035.60849;121787.236;161807.5055;188892.7149;205792.2966;219364.8514
186;REU;Reunion;UC;101667.5391;99060.11946;100729.5432;117347.8195;119397.7317;205835.0011;219600.8923;350001.8425;362746.6114;406656.9367;422533.7665;438383.1302
186;REU;Reunion;UCL;285518.6568;323932.174;387023.7371;436101.5848;512097.9289;483149.6503;515757.8002;447769.499;465650.2072;452819.6085;467930.9302;491077.3425
186;REU;Reunion;RUR;128399.804;128681.7067;111545.7198;105542.5959;94482.33929;96439.34855;98297.30754;92358.65839;94098.18156;98345.45479;106278.3032;102361.5272
187;ROU;Romania;UC;5142543.538;6142620.788;6888088.01;7711247.229;7727163.235;7415346.898;6934652.174;6579196.374;6130303.22;6040329.625;6086123.582;6083914.259
187;ROU;Romania;UCL;5665621.33;5561679.142;5318657.242;4989542.965;4881145.86;4754723.719;4692506.078;4558479.945;4749529.942;4607968.931;4570853.768;4331501.351
187;ROU;Romania;RUR;10368261.4;10429821.7;10327393.05;10144660.12;9934387.102;9758695.976;9473650.742;9205726.674;9033404.779;8800405.863;8772351.659;8612681.963
188;RUS;Russia;UC;61239527.21;66014780.61;69242800.48;71886890.98;70875226.71;69683340.05;67957921.78;67525633.65;68348834.15;69627570.52;67889978.36;66563795.83
188;RUS;Russia;UCL;41678834.15;41336132.6;42153025.76;43618775.18;45322803.38;45476334.87;44771351.57;44679530.92;45176191.89;44912972.44;44405564.88;43646923.34
188;RUS;Russia;RUR;30841640.74;30819479.87;31406538.21;32396285.11;32240610.62;31552201.99;30925536.01;30876567.5;30972527.2;30896611.76;31014445.02;31033837.67
189;RWA;Rwanda;UC;69468.90719;98766.64918;191609.4713;318077.3879;319572.7635;594210.5582;938533.9797;1212562.383;1443987.352;1832834.525;2227270.319;2979182.451
189;RWA;Rwanda;UCL;2635489.646;3307641.564;4284850.951;5338350.696;3386227.283;5840749.023;6388275.335;7560344.02;8909952.589;10251818.85;11612752.46;12591559.08
189;RWA;Rwanda;RUR;1799957.783;1828316.156;1774691.221;1645470.899;1970137.515;1658263.678;1680893.212;1514483.949;1263615.513;1032111.441;865281.7494;771822.4082
190;SAU;Saudi Arabia;UC;2820433.499;3886222.133;5579447.329;8060573.803;10444788.68;12577048.84;14798491.01;18633665.56;21402093.62;24491726.1;25995103.41;27843305.61
190;SAU;Saudi Arabia;UCL;2644569.2;3442403.73;4010870.867;4337635.891;4681920.121;4990147.44;5394871.395;6011908.63;6229154.697;6012255.479;6207154.688;6470706.777
190;SAU;Saudi Arabia;RUR;2436838.854;2848293.839;3306366.786;3614910.213;3772103.591;3992302.465;4218657.07;4792026.844;5153371.183;5531581.589;5839007.938;6222261.488
191;SDN;Sudan;UC;4543255.339;6331533.557;8110066.673;9131092.662;10680035.03;12313063.58;14406989.45;16652141.21;18699040.98;20828191.75;24064868.3;27492874.37
191;SDN;Sudan;UCL;3709532.508;4314927.116;4930802.78;5352630.813;5826853.529;6821140.955;7442287.613;8712186.412;10070119.82;12092118.76;13891085.09;15807717.3
191;SDN;Sudan;RUR;5247855.788;6029365.397;6478069.072;6610701.768;6799075.954;7194170.033;7725519.731;8413051.002;9441843.612;11557007.49;12697284.03;13727779.1
192;SEN;Senegal;UC;2119105.92;2392602.103;2746971.458;3204572.946;3704437.325;4312271.801;5238705.82;6007098.857;7075405.029;8021596.86;8989274.546;10346388.86
192;SEN;Senegal;UCL;1147870.35;1305011.47;1456500.169;1649561.99;1998029.32;2265864.608;2280642.695;2665532.518;2975724.76;3436628.102;4116556.341;4708008.527
192;SEN;Senegal;RUR;1788342.873;2015122.093;2327423.42;2692892.128;2943313.984;3140378.141;3469826.549;3872911.604;4320868.963;4993837.799;5598479.093;6089076.451
193;SGP;Singapore;UC;2180000.987;2368751.635;2656858.792;3002256.074;3532340.295;4040605.509;4331155.494;5152956.482;5638907.34;5896220.913;6078066.763;6238315.879
193;SGP;Singapore;UCL;48624.06678;28466.22883;26806.44926;16868.18906;8872.565294;10382.26593;10586.35687;7470.63924;7356.736604;9440.433354;8541.962513;10774.07633
193;SGP;Singapore;RUR;3799.946782;3511.134588;2328.73591;3084.699484;2662.100058;2614.185868;2898.171649;3185.797582;3809.907543;4269.049658;3019.452573;2991.778174
194;SGS;South Georgia and the South Sand;UC;0;0;0;0;0;0;0;0;0;0;0;0
194;SGS;South Georgia and the South Sand;UCL;0;0;0;0;0;0;0;0;0;0;0;0
194;SGS;South Georgia and the South Sand;RUR;0;0;0;0;0;0;0;0;0;0;0;0
195;SHN;Saint Helena, Ascension and Tris;UC;0;0;0;0;0;0;0;0;0;0;0;0
195;SHN;Saint Helena, Ascension and Tris;UCL;0;0;0;0;0;0;0;0;0;0;0;0
195;SHN;Saint Helena, Ascension and Tris;RUR;6125.000006;6396.999999;6650.000007;6608;6343.999986;6024;5531.999999;5321.000011;5496.999991;5419.999994;5195.999991;4894.999994
196;SJM;Svalbard and Jan Mayen;UC;0;0;0;0;0;0;0;0;0;0;0;0
196;SJM;Svalbard and Jan Mayen;UCL;0;0;0;0;0;0;0;0;0;0;0;0
196;SJM;Svalbard and Jan Mayen;RUR;1314.414431;1420.110728;1521.447267;1647.099019;1778.830276;1935.87901;2113.4291;2373.977954;2694.007393;2976.398333;3245.9434;3541.250299
197;SLB;Solomon Islands;UC;0;0;0;0;0;51061.00396;58705.13557;67522.43753;80495.3695;101633.37;137201.4211;164139.3541
197;SLB;Solomon Islands;UCL;15152.39269;23146.65773;32479.7402;41029.987;49629.21449;14955.14898;20680.45553;29323.23502;38189.75741;41866.15925;41227.41276;48363.23875
197;SLB;Solomon Islands;RUR;182700.6074;210521.3423;244678.2597;283141.0131;325559.7855;363961.8471;403100.4089;443548.3277;493974.8733;547691.4707;594598.1662;643761.4073
198;SLE;Sierra Leone;UC;634329.5491;755594.0034;893573.5549;1033829.815;1141641.669;1281896.609;1647960.645;2162271.508;2661612.654;3183109.816;3657083.907;4117771.701
198;SLE;Sierra Leone;UCL;965675.733;894612.8883;863082.136;961987.4335;894437.5265;933386.8415;1262475.486;1240093.032;1379747.999;1592659.783;1774455.993;1991241.37
198;SLE;Sierra Leone;RUR;1457269.894;1718036.054;1992929.001;2328668.635;2287279.666;2367526.475;2769871.12;3030635.827;3268749.702;3452958.978;3727894.413;3990120.266
199;SLV;El Salvador;UC;1364257.979;1590261.458;1820144.719;2168478.004;2464253.985;2603865.281;2629719.711;2644584.483;2737046.728;2739647.792;2748190.3;2806083.854
199;SLV;El Salvador;UCL;1400678.002;1561323.817;1696022.817;1898280.827;1971632.322;2000009.471;2028413.049;2060555.889;2043938.303;2058509.514;2177268.01;2252197.208
199;SLV;El Salvador;RUR;1308872.75;1354230.159;1357205.036;1296676.246;1308824.021;1351415.544;1376562.885;1405830.145;1447171.655;1492322.406;1498755.624;1494300.028
200;SMR;San Marino;UC;0;0;0;0;0;0;0;0;0;0;0;0
200;SMR;San Marino;UCL;14947.96432;16580.8835;17136.85434;17704.66413;18793.57565;19969.1119;23211.64133;25018.13068;26475.08201;26822.50087;26292.14218;26317.1364
200;SMR;San Marino;RUR;4062.340176;3868.318967;4142.629315;4408.243554;4893.726794;5445.106292;4692.339947;4858.790707;5233.187149;5293.37135;5529.873501;5363.296015
201;SOM;Somalia;UC;1650918.957;2757449.851;3325966.106;3558143.805;3840540.485;5143222.659;6283935.434;7540748.224;8887743.639;10574480.6;12499672.48;14484266.14
201;SOM;Somalia;UCL;1051090.887;1141292.107;1263825.453;1477544.543;1622096.265;1700427.342;2115325.051;2302240.702;2453733.311;3135767.733;3604962.019;4281804.693
201;SOM;Somalia;RUR;1530369.632;1994405.845;2042587.53;1967502.524;1763499.42;1898455.407;2093172.14;2216140.86;2462858.763;2879552.905;3234232.815;3612933.918
202;SPM;Saint Pierre and Miquelon;UC;0;0;0;0;0;0;0;0;0;0;0;0
202;SPM;Saint Pierre and Miquelon;UCL;5088.917878;5135.622741;5156.781225;5159.047333;5055.185771;0;0;0;0;0;0;0
202;SPM;Saint Pierre and Miquelon;RUR;860.0821479;970.3772399;1070.218763;1164.952684;1356.814236;6274.000016;6115.000001;6051.999996;5977.999999;5906.000011;5786.999998;5651.000001
203;SRB;Serbia;UC;1735503.541;2043817.066;2238629.145;2312980.742;2380421.246;2521376.317;2589932.012;2617066.673;2607809.152;2688610.124;2473292.086;2394760.074
203;SRB;Serbia;UCL;2862851.172;2820202.865;2754104.736;2780053.179;2729706.089;2616396.345;2506727.915;2377534.462;2339239.073;2206068.577;2209196.773;2132683.506
203;SRB;Serbia;RUR;2949463.129;2984777.867;2995455.998;2973534.335;2949674.399;2866013.385;2799563.362;2719248.127;2627416.429;2513793.275;2421755.829;2350831.536
204;SSD;South Sudan;UC;484000.6015;593449.602;776944.2383;898831.2263;1039334.174;1279492.764;1780231.904;2496609.257;3288584.166;3323110.896;4169020.681;5540790.894
204;SSD;South Sudan;UCL;398662.9618;510886.2031;644286.4505;657020.1648;866278.4328;1183757.323;1719301.179;2629245.607;3441573.576;3535281.319;3849294.731;3882838.449
204;SSD;South Sudan;RUR;2834965.193;3087112.463;3285391.076;3196068.454;3397622.084;3651728.335;4157965.835;4570520.151;4426103.99;3696032.985;3374244.573;3038605.211
205;STP;Sao Tome and Principe;UC;0;0;0;56155.08522;65645.46729;77765.95162;88195.42953;100416.6774;114985.1458;135872.404;154878.0804;173873.1329
205;STP;Sao Tome and Principe;UCL;64913.71006;75014.10491;83601.02696;39068.83229;40930.04674;38055.1864;43108.71244;48593.13756;50602.6418;46567.18153;48462.42337;51924.40875
205;STP;Sao Tome and Principe;RUR;21123.28986;22195.89517;23005.97307;25119.08243;26501.48588;27892.86195;30375.85799;33128.18493;35536.21234;36201.4146;37638.49614;39238.45842
206;SUR;Suriname;UC;103774.5122;145085.422;156716.0807;165252.2125;182024.4112;201322.9505;210565.7645;226472.1005;234887.8556;248229.9566;253625.5111;265272.0007
206;SUR;Suriname;UCL;133975.7956;91219.70933;88402.05588;94739.13416;91575.77755;98672.54687;118848.7095;136687.9637;159171.6761;177340.1573;201032.4001;220214.1477
206;SUR;Suriname;RUR;159956.5327;144546.9483;147552.8042;157828.7365;166688.2817;185285.5837;193032.1342;188912.0699;187574.398;188742.8379;187433.1017;182276.8355
207;SVK;Slovakia;UC;775205.0766;845427.0683;890555.4115;924635.0259;918856.174;958357.2956;937295.2799;908674.242;835473.2625;826185.0399;849439.9483;839941.4765
207;SVK;Slovakia;UCL;1761012.734;1859949.79;1938256.172;1989183.251;2039865.349;2000311.726;1997776.035;2002374.51;2060776.323;2090384.524;2219331.875;2157042.393
207;SVK;Slovakia;RUR;2201047.038;2268575.436;2317702.976;2347325.033;2390985.757;2417624.298;2440762.408;2484972.183;2527770.457;2539659.634;2565772.365;2557695.58
208;SVN;Slovenia;UC;246686.1882;264923.5808;286521.1195;301847.1396;303552.1398;297829.7164;298717.4372;311051.3325;315619.34;328081.578;333007.982;337438.9494
208;SVN;Slovenia;UCL;530316.3123;581680.0239;603821.3428;625856.767;634967.7243;637437.7929;653795.5425;684244.82;698925.333;717878.6662;713302.0805;708807.6183
208;SVN;Slovenia;RUR;1009831.015;1023722.475;1030804.107;1027183.872;1021559.103;1017933.369;1020655.85;1029339.133;1033381.507;1038474.746;1038694.379;1027781.222
209;SWE;Sweden;UC;1909680.563;1921447.818;1952860.63;1978522.134;2064355.769;2279326.538;2388296.055;2660761.96;2964147.049;3353090.332;3677987.527;3971360.001
209;SWE;Sweden;UCL;3254190.391;3262166.549;3289538.058;3388349.448;3533540.375;3486089.939;3550503.005;3598614.825;3712261.218;3788761.431;3778293.278;3696896.165
209;SWE;Sweden;RUR;3061444.468;3129040.304;3148423.501;3182398.558;3161440.626;3106422.801;3113709.912;3123101.181;3173633.053;3227770.501;3278244.775;3339708.434
210;SWZ;Swaziland;UC;0;0;0;0;73796.16271;79217.21949;82740.9385;86707.05557;90758.76688;0;93405.68221;149562.2195
210;SWZ;Swaziland;UCL;81125.59281;105476.5398;158986.6849;215414.2877;197960.1016;238550.9898;229250.468;230751.5454;216369.9256;283978.0336;195177.4791;155036.2125
210;SWZ;Swaziland;RUR;428992.8603;493886.0776;544381.1796;639901.9103;683185.3885;714280.681;761737.895;784779.966;829543.6328;899571.9273;949159.4097;1004195.811
211;SXM;Sint Maarten;UC;0;0;0;0;0;0;0;0;0;0;0;0
211;SXM;Sint Maarten;UCL;0;6960.78896;17370.7807;25866.48668;29147.23534;27884.26668;29077.52693;30763.51092;37595.94768;41752.20404;42544.03317;42848.98352
211;SXM;Sint Maarten;RUR;8870.546703;5192.657437;1509.412605;1668.864299;1889.836899;1877.328218;1686.800813;1523.20028;1671.442403;835.2874209;828.258881;1080.955067
212;SYC;Seychelles;UC;0;0;0;0;0;0;0;0;0;0;0;0
212;SYC;Seychelles;UCL;43731.27052;48290.08881;49917.7661;52130.31583;54506.03539;58903.13446;62624.68333;67520.12422;76509.8992;82208.52846;84972.63865;87504.47291
212;SYC;Seychelles;RUR;17211.72946;16999.91128;17915.23388;18926.68417;20228.96458;21156.86552;23258.31669;24888.87576;22730.10092;23321.47157;23871.36137;23812.52711
213;SYR;Syria;UC;2535171.142;3121284.281;3887773.973;4780172.533;5619068.543;6801944.292;8473098.958;11296238.99;8131099.062;9706685.195;12215595.71;15643169.46
213;SYR;Syria;UCL;2017991.959;2604254.488;3145527.656;3784804.949;4634715.623;5354939.21;5824784.033;6688608.035;6757451.563;6700083.106;8508635.846;9326071.826
213;SYR;Syria;RUR;2952406.004;3182406.573;3517804.726;3857100.207;4071201.785;4161018.939;4294059.438;4359742.484;4326252.12;4375006.41;4708025.742;4858656.801
214;TCA;Turks and Caicos Islands;UC;0;0;0;0;0;0;0;0;0;0;0;0
214;TCA;Turks and Caicos Islands;UCL;0;0;0;0;0;0;6551.305396;12970.27471;21565.51292;33930.82027;38785.55922;40482.04746
214;TCA;Turks and Caicos Islands;RUR;6451.000026;7598.00002;9577.000011;11709.00001;15101;18743.99999;17443.69463;16755.72522;14972.48711;10345.17968;8011.440788;8055.952494
215;TCD;Chad;UC;782439.564;872181.0301;1083639.136;1574188.135;1919713.633;2513460.345;3069715.738;3971532.734;4746632.691;5177254.47;5887432.042;7189376.191
215;TCD;Chad;UCL;982482.1486;1103673.953;1221983.344;1248196.371;1546437.424;1796180.422;2205084.502;2316854.701;2710951.807;3338452.026;4105184.451;4707488.43
215;TCD;Chad;RUR;2325135.999;2439644.369;2670359.263;3012615.047;3422830.939;3940010.204;4718555.554;5593845.21;6667643.171;8112310.331;9411465.543;10535224.26
216;TGO;Togo;UC;481665.6242;659699.5856;819325.3123;1000879.6;1318365.391;1793160.997;2483935.079;2890569.284;3417375.707;3916879.642;4348466.201;4987325.09
216;TGO;Togo;UCL;885917.6437;936505.6753;1180266.293;1415855.999;1484863.195;1632900.683;1532042.734;1786768.142;1926302.569;2024042.312;2380895.853;2638495.828
216;TGO;Togo;RUR;1130558.05;1224897.796;1311961.288;1424425.746;1439545.581;1541646.109;1648928.375;1850135.522;2087239.435;2451741.329;2682914.561;2864589.418
217;THA;Thailand;UC;5182630.666;6255065.499;7217353.786;8579221.421;10539755.58;13979678.15;16498816.63;19185981.23;21699833.99;24665264.91;26731066.19;28690119.29
217;THA;Thailand;UCL;13200929.16;14453980.02;16170518.52;17757954.25;19134532.07;19440192.48;19899710.09;19837546.64;19738483.31;18690756.92;18070579.68;17197421.72
217;THA;Thailand;RUR;22498439.35;25002201.23;27182660.41;28871729.73;29732682.88;29635121.21;29421419.85;29256915.11;28879148.3;28161340.98;27216064.92;26259365.06
218;TJK;Tajikistan;UC;575571.2425;658138.0882;832921.7839;1090379.193;1126135.958;1158778.465;1472325.946;1909437.724;2242377.995;2806249.809;3357320.999;4010595.437
218;TJK;Tajikistan;UCL;1571592.573;1970313.586;2399281.939;2843210.253;3322234.289;3651280.753;3997082.764;4222019.264;4732928.179;5069928.209;5445603.527;5638644.779
218;TJK;Tajikistan;RUR;1337271.083;1418653.419;1427192.697;1481117.14;1466756.238;1463965.935;1464173.046;1497680.355;1560603.934;1682921.863;1739922.874;1808522.728
219;TKL;Tokelau;UC;0;0;0;0;0;0;0;0;0;0;0;0
219;TKL;Tokelau;UCL;0;0;0;0;0;0;0;0;0;0;0;0
219;TKL;Tokelau;RUR;1620.999991;1646.999993;1739.000011;1668.999994;1632;1666.000004;1429.000006;1366.999995;1453.999996;1827.000008;1933.999996;2045.999995
220;TKM;Turkmenistan;UC;526987.4117;594851.0094;675126.8595;781466.988;971692.0881;1092149.6;1268453.778;1480022.625;1697398.563;1895956.954;2110136.591;2254733.272
220;TKM;Turkmenistan;UCL;870032.1487;1071903.975;1300333.139;1557616.325;1856780.395;2057540.264;2173076.931;2300406.664;2562996.452;2775437.213;2934185.712;3119105.449
220;TKM;Turkmenistan;RUR;1128792.02;1195598.719;1269614.193;1378341.486;1396893.34;1419667.214;1446573.043;1491930.313;1513426.706;1588367.413;1644737.128;1676720.622
221;TLS;Timor-Leste;UC;76118.1828;87250.68476;101724.7031;117123.4067;129366.1646;140242.7896;160777.4445;208708.9185;265939.0916;325207.9254;381794.1787;440792.7091
221;TLS;Timor-Leste;UCL;38348.15193;56767.88194;67586.79435;103953.0784;114729.3532;140292.5933;164837.1018;215860.6938;258028.0397;307498.2502;345288.0891;372174.6273
221;TLS;Timor-Leste;RUR;485922.9852;498559.8695;513237.9215;537638.7534;575796.4569;598557.2201;644500.2287;664780.6733;682766.8705;668256.1633;673143.4091;683143.5416
222;TON;Tonga;UC;0;0;0;0;0;0;0;0;0;0;51990.7662;55171.03637
222;TON;Tonga;UCL;57704.93708;54782.27775;55365.51784;56845.03817;58727.41496;61730.58695;60063.06083;62470.41644;62958.21021;63757.76842;15423.25215;15923.61832
222;TON;Tonga;RUR;35772.06295;41925.72218;41689.48206;41881.96187;41249.58508;40872.41303;45569.93926;44912.58352;43163.78975;41496.23161;42181.98168;43029.34526
223;TTO;Trinidad and Tobago;UC;534848.6192;562552.497;591664.8961;603619.8731;609586.7361;663562.1356;670255.7355;695512.2591;706926.3946;722256.6681;724414.0043;722682.3623
223;TTO;Trinidad and Tobago;UCL;373910.8597;405337.6208;444873.8102;497837.8848;532434.4738;499636.3979;524693.0745;533659.0377;569082.8662;606561.8903;623729.5009;628208.1552
223;TTO;Trinidad and Tobago;RUR;145257.5211;159961.8821;163246.2938;165060.2418;165800.7901;169004.4666;174126.19;181124.7032;184167.739;189328.4417;192799.4951;196799.4827
224;TUN;Tunisia;UC;1111325.961;1408302.648;1964967.268;2397781.296;3074595.191;3606485.234;3983200.827;4277283.858;4972480.452;5527692.487;5924741.108;6262892.884
224;TUN;Tunisia;UCL;2050737.834;2321276.471;2382299.881;2654352.023;2808717.908;2881316.691;2986245.745;3196693.018;3128772.578;3158946.731;3221572.164;3291911.869
224;TUN;Tunisia;RUR;2606931.76;2848549.535;3128866.349;3387997.248;3410951.223;3405718.508;3419139.779;3421435.218;3457004.64;3475803.641;3520386.466;3546992.746
225;TUR;Turkey;UC;14862345.37;17650518.75;21683148.89;25556627.35;29776175.34;34174931.72;39129833.26;44203831.93;49643714.04;53511456.97;55369145.71;56545785.63
225;TUR;Turkey;UCL;11853044.39;12671847;12957825.51;13516115.34;14267851.86;14771440.24;14694626.94;14571337.67;15181679.53;15569745.95;16095412.67;16650408.6
225;TUR;Turkey;RUR;12956186.57;13764656.94;14532765.2;15249526.21;15259758.6;15165407.07;14879032.41;14420014.1;14819496.45;15051623.19;15231938.63;15684507.48
226;TUV;Tuvalu;UC;0;0;0;0;0;0;0;0;0;0;0;0
226;TUV;Tuvalu;UCL;0;0;0;0;0;0;0;5657.422964;6462.119039;8004.339034;9012.831584;9865.608807
226;TUV;Tuvalu;RUR;6380.999992;7730.999997;8329.000012;9182.000018;9584.999997;9638.000018;9911.999997;4892.577038;4414.880943;3064.661005;2552.168449;2051.391197
227;TWN;Taiwan;UC;10558202.62;12039467.72;13698024.91;14926162.26;15922166.35;16657150.69;17261407.45;17679364.11;18076914;18570955.39;18781890.68;18991531.77
